Record_ID,Date,Region,Crop,Rainfall_mm,Yield_kg,Price_GHS,Temperature_C,Farmer_Count,Revenue
5589,2022-03-15,Greater Accra,Maize,3.78,0.0,3.23,33.4,66,0.0
5590,2022-03-15,Greater Accra,Cassava,3.43,0.0,1.55,27.6,462,0.0
5591,2022-03-15,Greater Accra,Cocoa,4.88,0.0,11.9,32.0,258,0.0
5592,2022-03-15,Ashanti,Maize,0.96,0.0,3.24,26.0,321,0.0
5593,2022-03-15,Ashanti,Cocoa,8.18,0.0,15.83,27.5,169,0.0
5594,2022-03-15,Northern,Maize,2.9,0.0,2.41,32.1,251,0.0
5595,2022-03-15,Northern,Cassava,0.0,0.0,1.61,27.8,328,0.0
5596,2022-03-15,Northern,Cocoa,0.2,0.0,14.98,33.1,268,0.0
5597,2022-03-15,Western,Maize,2.92,0.0,3.13,31.6,375,0.0
5598,2022-03-15,Eastern,Maize,2.61,0.0,3.12,28.4,154,0.0
5599,2022-03-15,Eastern,Cassava,10.29,0.0,1.14,27.8,75,0.0
5600,2022-03-15,Eastern,Cocoa,0.0,0.0,15.03,30.5,371,0.0
5601,2022-03-16,Greater Accra,Maize,0.0,0.0,2.98,28.8,77,0.0
5602,2022-03-16,Greater Accra,Cassava,1.43,0.0,1.58,26.2,310,0.0
5603,2022-03-16,Ashanti,Maize,6.5,0.0,2.85,26.3,419,0.0
5604,2022-03-16,Ashanti,Cocoa,2.79,0.0,15.31,32.8,457,0.0
5605,2022-03-16,Northern,Cassava,1.1,0.0,1.15,29.8,238,0.0
5606,2022-03-16,Northern,Cocoa,0.0,0.0,12.36,24.5,205,0.0
5607,2022-03-16,Western,Maize,16.89,0.0,2.87,28.3,150,0.0
5608,2022-03-16,Western,Cassava,11.47,0.0,1.37,33.4,379,0.0
5609,2022-03-16,Western,Cocoa,7.95,0.0,16.55,27.5,117,0.0
5610,2022-03-16,Eastern,Maize,0.6,0.0,3.09,24.2,450,0.0
5611,2022-03-16,Eastern,Cassava,5.85,0.0,1.41,31.8,87,0.0
5612,2022-03-16,Eastern,Cocoa,3.96,0.0,13.36,33.6,341,0.0
5613,2022-03-17,Greater Accra,Maize,7.49,0.0,2.85,26.1,121,0.0
5614,2022-03-17,Greater Accra,Cocoa,6.19,0.0,11.55,26.4,464,0.0
5615,2022-03-17,Ashanti,Maize,4.66,0.0,3.32,26.5,415,0.0
5616,2022-03-17,Ashanti,Cassava,0.0,0.0,1.29,32.0,455,0.0
5617,2022-03-17,Ashanti,Cocoa,9.23,0.0,15.19,33.8,240,0.0
5618,2022-03-17,Northern,Maize,6.11,0.0,3.11,30.8,394,0.0
5619,2022-03-17,Northern,Cassava,4.26,0.0,1.44,32.9,389,0.0
5620,2022-03-17,Northern,Cocoa,7.39,0.0,11.77,31.6,135,0.0
5621,2022-03-17,Western,Maize,7.29,0.0,3.21,29.1,404,0.0
5622,2022-03-17,Western,Cassava,7.48,0.0,1.41,26.3,305,0.0
5623,2022-03-17,Western,Cocoa,12.31,0.0,12.32,28.7,140,0.0
5624,2022-03-17,Eastern,Cassava,7.36,0.0,1.28,27.0,248,0.0
5625,2022-03-17,Eastern,Cocoa,8.06,0.0,16.48,29.9,50,0.0
5626,2022-03-18,Greater Accra,Maize,5.47,0.0,2.9,24.5,468,0.0
5627,2022-03-18,Greater Accra,Cassava,6.45,0.0,1.27,28.6,130,0.0
5628,2022-03-18,Greater Accra,Cocoa,1.18,0.0,12.08,33.5,176,0.0
5629,2022-03-18,Ashanti,Maize,0.0,0.0,2.67,33.4,119,0.0
5630,2022-03-18,Ashanti,Cassava,6.12,0.0,1.23,24.8,329,0.0
5631,2022-03-18,Ashanti,Cocoa,4.59,0.0,16.29,30.7,147,0.0
5632,2022-03-18,Northern,Maize,0.97,0.0,2.77,24.3,84,0.0
5633,2022-03-18,Northern,Cassava,10.0,0.0,1.16,30.6,333,0.0
5634,2022-03-18,Western,Maize,11.85,0.0,3.33,29.4,447,0.0
5635,2022-03-18,Western,Cocoa,7.18,0.0,16.38,30.3,345,0.0
5636,2022-03-18,Eastern,Cassava,7.38,0.0,1.16,25.6,280,0.0
5637,2022-03-18,Eastern,Cocoa,8.59,0.0,13.13,33.4,278,0.0
5638,2022-03-19,Greater Accra,Maize,7.67,0.0,2.43,29.6,129,0.0
5639,2022-03-19,Greater Accra,Cassava,0.0,0.0,1.16,26.2,215,0.0
5640,2022-03-19,Greater Accra,Cocoa,3.81,0.0,15.98,24.4,313,0.0
5641,2022-03-19,Ashanti,Maize,12.76,0.0,3.35,32.6,433,0.0
5642,2022-03-19,Ashanti,Cassava,10.85,0.0,0.0,30.7,415,0.0
5643,2022-03-19,Ashanti,Cocoa,0.0,0.0,11.49,31.6,188,0.0
5644,2022-03-19,Northern,Maize,4.68,0.0,2.35,33.3,383,0.0
5645,2022-03-19,Northern,Cocoa,2.55,0.0,15.18,24.5,453,0.0
5646,2022-03-19,Western,Maize,2.87,0.0,2.78,24.1,306,0.0
5647,2022-03-19,Western,Cassava,3.27,0.0,1.51,25.9,483,0.0
5648,2022-03-19,Western,Cocoa,3.95,0.0,11.54,26.8,495,0.0
5649,2022-03-19,Eastern,Cassava,0.0,0.0,1.5,24.4,154,0.0
5650,2022-03-19,Eastern,Cocoa,8.35,0.0,11.63,29.9,107,0.0
5651,2022-03-20,Greater Accra,Maize,0.0,0.0,3.04,31.6,219,0.0
5652,2022-03-20,Greater Accra,Cassava,5.06,0.0,1.18,33.1,84,0.0
5653,2022-03-20,Greater Accra,Cocoa,1.11,0.0,13.53,26.0,189,0.0
5654,2022-03-20,Ashanti,Cassava,0.0,0.0,1.43,26.8,112,0.0
5655,2022-03-20,Ashanti,Cocoa,0.0,0.0,12.33,32.7,214,0.0
5656,2022-03-20,Northern,Cassava,0.0,0.0,1.32,32.0,414,0.0
5657,2022-03-20,Western,Maize,2.26,0.0,3.2,29.6,334,0.0
5658,2022-03-20,Western,Cassava,7.76,0.0,1.28,33.4,187,0.0
5659,2022-03-20,Western,Cocoa,14.17,0.0,13.66,31.7,249,0.0
5660,2022-03-20,Eastern,Cassava,5.05,0.0,1.25,33.3,283,0.0
5661,2022-03-21,Greater Accra,Maize,3.27,0.0,2.48,31.8,259,0.0
5662,2022-03-21,Greater Accra,Cassava,0.94,0.0,1.49,30.7,492,0.0
5663,2022-03-21,Ashanti,Maize,7.01,0.0,3.13,27.6,316,0.0
5664,2022-03-21,Ashanti,Cassava,0.0,0.0,1.42,24.6,465,0.0
5665,2022-03-21,Ashanti,Cocoa,7.11,0.0,13.03,29.0,354,0.0
5666,2022-03-21,Northern,Maize,0.0,0.0,2.58,31.6,406,0.0
5667,2022-03-21,Northern,Cassava,4.82,0.0,1.14,32.6,86,0.0
5668,2022-03-21,Northern,Cocoa,1.76,0.0,12.18,30.3,154,0.0
5669,2022-03-21,Western,Maize,12.02,0.0,2.48,33.9,104,0.0
5670,2022-03-21,Western,Cocoa,0.0,0.0,14.79,28.2,123,0.0
5671,2022-03-21,Eastern,Maize,1.21,0.0,2.39,30.0,274,0.0
5672,2022-03-21,Eastern,Cocoa,2.67,0.0,13.4,32.4,244,0.0
5673,2022-03-22,Greater Accra,Cocoa,3.46,0.0,15.25,31.1,299,0.0
5674,2022-03-22,Ashanti,Maize,14.24,0.0,2.52,31.2,128,0.0
5675,2022-03-22,Ashanti,Cassava,4.25,0.0,1.43,29.8,380,0.0
5676,2022-03-22,Ashanti,Cocoa,0.0,0.0,14.55,26.6,93,0.0
5677,2022-03-22,Northern,Maize,5.38,0.0,2.59,32.8,71,0.0
5678,2022-03-22,Northern,Cassava,7.81,0.0,1.31,26.6,79,0.0
5679,2022-03-22,Northern,Cocoa,8.66,0.0,11.9,28.1,225,0.0
5680,2022-03-22,Western,Maize,7.37,0.0,2.37,30.0,322,0.0
5681,2022-03-22,Western,Cassava,4.17,0.0,1.22,29.1,145,0.0
5682,2022-03-22,Western,Cocoa,3.57,0.0,13.22,28.7,109,0.0
5683,2022-03-22,Eastern,Maize,1.11,0.0,2.9,29.4,161,0.0
5684,2022-03-22,Eastern,Cocoa,5.43,0.0,14.76,26.6,136,0.0
5685,2022-03-23,Greater Accra,Maize,4.09,0.0,2.93,32.7,200,0.0
5686,2022-03-23,Greater Accra,Cassava,0.23,0.0,1.3,25.8,317,0.0
5687,2022-03-23,Greater Accra,Cocoa,0.0,0.0,15.84,32.7,354,0.0
5688,2022-03-23,Ashanti,Maize,0.0,0.0,2.53,28.3,391,0.0
5689,2022-03-23,Ashanti,Cassava,4.28,0.0,1.22,26.6,287,0.0
5690,2022-03-23,Ashanti,Cocoa,10.19,0.0,12.28,24.6,288,0.0
5691,2022-03-23,Northern,Maize,3.15,0.0,3.11,28.8,469,0.0
5692,2022-03-23,Northern,Cassava,11.6,0.0,1.52,30.3,108,0.0
5693,2022-03-23,Northern,Cocoa,7.36,0.0,11.62,29.0,287,0.0
5694,2022-03-23,Western,Maize,0.0,0.0,3.33,29.6,216,0.0
5695,2022-03-23,Western,Cocoa,0.0,0.0,16.1,30.8,454,0.0
5696,2022-03-23,Eastern,Maize,2.31,0.0,3.05,26.1,382,0.0
5697,2022-03-23,Eastern,Cocoa,6.25,0.0,13.28,30.8,459,0.0
5698,2022-03-24,Greater Accra,Cassava,3.43,0.0,1.51,31.3,133,0.0
5699,2022-03-24,Greater Accra,Cocoa,0.44,0.0,16.69,25.9,234,0.0
5700,2022-03-24,Ashanti,Maize,0.76,0.0,3.04,26.0,462,0.0
5701,2022-03-24,Ashanti,Cassava,0.0,0.0,1.32,26.1,98,0.0
5702,2022-03-24,Ashanti,Cocoa,5.0,0.0,16.24,27.9,414,0.0
5703,2022-03-24,Northern,Maize,3.76,0.0,2.8,32.0,432,0.0
5704,2022-03-24,Northern,Cassava,0.0,0.0,1.19,27.4,87,0.0
5705,2022-03-24,Northern,Cocoa,10.58,0.0,13.02,33.1,267,0.0
5706,2022-03-24,Western,Maize,0.0,0.0,3.23,33.0,353,0.0
5707,2022-03-24,Western,Cocoa,5.6,0.0,13.99,27.4,358,0.0
5708,2022-03-24,Eastern,Maize,2.96,0.0,2.65,26.2,160,0.0
5709,2022-03-24,Eastern,Cassava,6.66,0.0,1.14,32.3,457,0.0
5710,2022-03-25,Greater Accra,Maize,2.05,0.0,2.63,27.6,204,0.0
5711,2022-03-25,Greater Accra,Cassava,6.77,0.0,1.42,24.1,147,0.0
5712,2022-03-25,Greater Accra,Cocoa,2.35,0.0,12.9,24.5,358,0.0
5713,2022-03-25,Ashanti,Cocoa,5.31,0.0,12.75,24.4,176,0.0
5714,2022-03-25,Northern,Maize,7.95,0.0,3.03,25.4,331,0.0
5715,2022-03-25,Northern,Cocoa,3.35,0.0,11.51,31.2,273,0.0
5716,2022-03-25,Western,Maize,5.43,0.0,3.22,28.6,228,0.0
5717,2022-03-25,Western,Cassava,2.2,0.0,1.46,24.1,219,0.0
5718,2022-03-25,Western,Cocoa,0.0,0.0,11.6,29.3,251,0.0
5719,2022-03-25,Eastern,Maize,2.06,0.0,3.01,24.3,113,0.0
5720,2022-03-25,Eastern,Cassava,0.0,0.0,1.32,27.3,464,0.0
5721,2022-03-25,Eastern,Cocoa,0.0,0.0,14.15,26.5,438,0.0
5722,2022-03-26,Greater Accra,Maize,0.0,0.0,2.98,24.6,456,0.0
5723,2022-03-26,Greater Accra,Cocoa,8.42,0.0,12.88,32.0,141,0.0
5724,2022-03-26,Ashanti,Maize,3.38,0.0,2.82,29.2,431,0.0
5725,2022-03-26,Ashanti,Cassava,1.1,0.0,1.43,29.5,441,0.0
5726,2022-03-26,Northern,Maize,4.99,0.0,2.61,25.4,157,0.0
5727,2022-03-26,Northern,Cassava,6.03,0.0,1.29,24.9,334,0.0
5728,2022-03-26,Northern,Cocoa,8.4,0.0,11.92,24.3,319,0.0
5729,2022-03-26,Western,Maize,4.68,0.0,2.42,27.2,280,0.0
5730,2022-03-26,Western,Cassava,9.48,0.0,1.48,29.2,230,0.0
5731,2022-03-26,Western,Cocoa,0.0,0.0,11.84,26.2,492,0.0
5732,2022-03-26,Eastern,Maize,9.76,0.0,2.86,24.3,489,0.0
5733,2022-03-26,Eastern,Cassava,6.13,0.0,1.12,29.8,344,0.0
5734,2022-03-27,Greater Accra,Maize,0.0,0.0,2.94,32.0,133,0.0
5735,2022-03-27,Greater Accra,Cassava,4.85,0.0,1.18,33.4,345,0.0
5736,2022-03-27,Ashanti,Maize,4.33,0.0,2.66,27.4,257,0.0
5737,2022-03-27,Ashanti,Cassava,13.05,0.0,1.33,29.6,94,0.0
5738,2022-03-27,Ashanti,Cocoa,1.65,0.0,12.28,28.3,202,0.0
5739,2022-03-27,Northern,Maize,4.16,0.0,2.56,32.5,190,0.0
5740,2022-03-27,Northern,Cassava,0.0,0.0,1.46,25.2,343,0.0
5741,2022-03-27,Western,Maize,11.33,0.0,2.97,25.0,155,0.0
5742,2022-03-27,Western,Cassava,0.59,0.0,1.17,28.3,385,0.0
5743,2022-03-27,Western,Cocoa,9.61,0.0,15.71,31.3,351,0.0
5744,2022-03-27,Eastern,Maize,0.0,0.0,3.27,29.8,374,0.0
5745,2022-03-27,Eastern,Cassava,1.7,0.0,1.16,33.2,316,0.0
5746,2022-03-27,Eastern,Cocoa,3.48,0.0,12.42,27.2,251,0.0
5747,2022-03-28,Greater Accra,Cassava,5.16,0.0,1.42,31.1,380,0.0
5748,2022-03-28,Greater Accra,Cocoa,1.57,0.0,13.48,26.2,348,0.0
5749,2022-03-28,Ashanti,Maize,1.11,0.0,2.81,31.3,201,0.0
5750,2022-03-28,Ashanti,Cassava,4.78,0.0,1.58,24.4,343,0.0
5751,2022-03-28,Ashanti,Cocoa,0.0,0.0,13.98,27.9,316,0.0
5752,2022-03-28,Northern,Maize,5.36,0.0,2.97,26.5,105,0.0
5753,2022-03-28,Northern,Cassava,4.51,0.0,1.32,33.1,226,0.0
5754,2022-03-28,Northern,Cocoa,10.87,0.0,15.97,24.4,410,0.0
5755,2022-03-28,Western,Cocoa,4.85,0.0,16.03,33.7,183,0.0
5756,2022-03-28,Eastern,Maize,2.42,0.0,2.74,30.7,87,0.0
5757,2022-03-28,Eastern,Cassava,0.0,0.0,1.15,24.4,377,0.0
5758,2022-03-28,Eastern,Cocoa,5.31,0.0,16.61,28.7,463,0.0
5759,2022-03-29,Greater Accra,Maize,5.73,0.0,2.55,25.5,137,0.0
5760,2022-03-29,Greater Accra,Cassava,6.95,0.0,1.32,32.7,252,0.0
5761,2022-03-29,Greater Accra,Cocoa,5.74,0.0,13.74,26.5,76,0.0
5762,2022-03-29,Ashanti,Maize,3.95,0.0,2.78,25.5,382,0.0
5763,2022-03-29,Ashanti,Cassava,5.49,0.0,1.57,31.1,232,0.0
5764,2022-03-29,Ashanti,Cocoa,7.12,0.0,16.58,27.2,396,0.0
5765,2022-03-29,Northern,Cassava,0.0,0.0,1.28,33.1,330,0.0
5766,2022-03-29,Northern,Cocoa,2.38,0.0,13.36,25.8,187,0.0
5767,2022-03-29,Western,Maize,0.16,0.0,2.78,28.1,100,0.0
5768,2022-03-29,Western,Cassava,2.95,0.0,1.29,25.9,51,0.0
5769,2022-03-29,Western,Cocoa,14.87,0.0,11.49,28.5,274,0.0
5770,2022-03-29,Eastern,Maize,8.01,0.0,2.55,31.9,170,0.0
5771,2022-03-29,Eastern,Cassava,6.88,0.0,1.48,24.1,95,0.0
5772,2022-03-29,Eastern,Cocoa,2.69,0.0,12.19,28.1,385,0.0
5773,2022-03-30,Greater Accra,Maize,3.02,0.0,2.92,29.9,196,0.0
5774,2022-03-30,Greater Accra,Cassava,1.99,0.0,1.14,28.8,69,0.0
5775,2022-03-30,Ashanti,Cassava,6.75,0.0,1.57,30.3,73,0.0
5776,2022-03-30,Ashanti,Cocoa,10.93,0.0,14.93,33.1,358,0.0
5777,2022-03-30,Northern,Maize,1.31,0.0,3.08,33.0,123,0.0
5778,2022-03-30,Northern,Cassava,4.84,0.0,1.21,28.5,323,0.0
5779,2022-03-30,Western,Maize,8.27,0.0,3.01,33.7,475,0.0
5780,2022-03-30,Western,Cassava,5.25,0.0,1.53,27.0,244,0.0
5781,2022-03-30,Western,Cocoa,1.34,0.0,16.08,29.6,113,0.0
5782,2022-03-30,Eastern,Maize,8.8,0.0,3.21,32.1,274,0.0
5783,2022-03-30,Eastern,Cassava,1.95,0.0,1.41,30.5,109,0.0
5784,2022-03-30,Eastern,Cocoa,4.08,0.0,13.53,26.3,200,0.0
5785,2022-03-31,Greater Accra,Cassava,3.0,0.0,1.42,27.7,241,0.0
5786,2022-03-31,Ashanti,Maize,7.71,0.0,2.84,27.5,358,0.0
5787,2022-03-31,Ashanti,Cocoa,6.0,0.0,13.94,26.1,457,0.0
5788,2022-03-31,Northern,Maize,7.96,0.0,3.28,30.1,63,0.0
5789,2022-03-31,Northern,Cassava,1.19,0.0,1.32,33.3,403,0.0
5790,2022-03-31,Northern,Cocoa,0.0,0.0,16.24,24.4,100,0.0
5791,2022-03-31,Western,Maize,14.63,0.0,2.83,24.7,352,0.0
5792,2022-03-31,Western,Cassava,0.0,0.0,1.28,31.6,383,0.0
5793,2022-03-31,Western,Cocoa,3.27,0.0,13.13,28.7,318,0.0
5794,2022-03-31,Eastern,Maize,3.91,0.0,2.67,25.7,81,0.0
5795,2022-03-31,Eastern,Cassava,5.95,0.0,1.35,30.2,431,0.0
5796,2022-03-31,Eastern,Cocoa,5.52,0.0,14.4,32.6,239,0.0
5797,2022-04-01,Greater Accra,Maize,8.49,0.0,3.14,31.1,92,0.0
5798,2022-04-01,Greater Accra,Cassava,11.89,0.0,1.56,29.1,410,0.0
5799,2022-04-01,Greater Accra,Cocoa,12.91,0.0,16.35,31.8,336,0.0
5800,2022-04-01,Ashanti,Maize,9.35,0.0,2.85,27.9,114,0.0
5801,2022-04-01,Ashanti,Cassava,12.76,0.0,1.47,30.0,374,0.0
5802,2022-04-01,Ashanti,Cocoa,36.99,0.0,16.87,32.7,111,0.0
5803,2022-04-01,Northern,Maize,14.62,0.0,2.95,31.1,486,0.0
5804,2022-04-01,Northern,Cassava,11.04,0.0,1.61,30.2,476,0.0
5805,2022-04-01,Western,Maize,48.96,0.0,2.83,27.4,83,0.0
5806,2022-04-01,Western,Cocoa,17.95,0.0,11.86,25.7,177,0.0
5807,2022-04-01,Eastern,Maize,25.72,0.0,2.75,31.7,257,0.0
5808,2022-04-01,Eastern,Cassava,27.86,0.0,1.18,25.8,379,0.0
5809,2022-04-01,Eastern,Cocoa,6.54,0.0,15.93,31.4,60,0.0
5810,2022-04-02,Greater Accra,Maize,11.87,0.0,3.08,32.3,87,0.0
5811,2022-04-02,Greater Accra,Cassava,8.72,0.0,1.14,25.8,477,0.0
5812,2022-04-02,Ashanti,Cassava,5.05,0.0,1.3,24.6,173,0.0
5813,2022-04-02,Ashanti,Cocoa,35.05,0.0,11.52,31.0,348,0.0
5814,2022-04-02,Northern,Cassava,25.33,0.0,1.51,32.2,81,0.0
5815,2022-04-02,Northern,Cocoa,19.09,0.0,14.05,30.5,343,0.0
5816,2022-04-02,Western,Maize,33.64,0.0,3.27,33.3,131,0.0
5817,2022-04-02,Western,Cassava,42.0,0.0,1.17,24.4,387,0.0
5818,2022-04-02,Western,Cocoa,27.83,0.0,14.0,32.5,460,0.0
5819,2022-04-02,Eastern,Cassava,29.65,0.0,1.49,31.8,272,0.0
5820,2022-04-02,Eastern,Cocoa,3.69,0.0,15.15,26.4,371,0.0
5821,2022-04-03,Greater Accra,Maize,12.43,0.0,2.9,33.3,449,0.0
5822,2022-04-03,Greater Accra,Cassava,15.27,0.0,1.28,30.4,182,0.0
5823,2022-04-03,Greater Accra,Cocoa,0.0,0.0,16.72,30.3,218,0.0
5824,2022-04-03,Ashanti,Maize,38.65,0.0,2.44,32.0,145,0.0
5825,2022-04-03,Ashanti,Cocoa,18.88,0.0,13.91,26.9,205,0.0
5826,2022-04-03,Northern,Maize,24.61,0.0,2.51,27.2,234,0.0
5827,2022-04-03,Northern,Cassava,19.36,0.0,1.11,27.9,285,0.0
5828,2022-04-03,Northern,Cocoa,9.54,0.0,16.12,30.7,386,0.0
5829,2022-04-03,Western,Maize,11.2,0.0,3.1,28.1,180,0.0
5830,2022-04-03,Western,Cassava,34.77,0.0,1.52,31.5,285,0.0
5831,2022-04-03,Western,Cocoa,32.21,0.0,16.56,30.1,193,0.0
5832,2022-04-03,Eastern,Maize,7.67,0.0,2.59,30.6,266,0.0
5833,2022-04-03,Eastern,Cocoa,28.01,0.0,16.75,28.9,335,0.0
5834,2022-04-04,Greater Accra,Maize,22.71,0.0,2.92,24.6,275,0.0
5835,2022-04-04,Greater Accra,Cassava,13.22,0.0,1.28,27.4,455,0.0
5836,2022-04-04,Greater Accra,Cocoa,9.7,0.0,15.95,30.5,385,0.0
5837,2022-04-04,Ashanti,Maize,10.79,0.0,3.02,25.9,213,0.0
5838,2022-04-04,Ashanti,Cassava,17.22,0.0,1.13,28.4,349,0.0
5839,2022-04-04,Ashanti,Cocoa,30.55,0.0,12.17,24.6,476,0.0
5840,2022-04-04,Northern,Maize,24.44,0.0,2.73,26.3,430,0.0
5841,2022-04-04,Northern,Cassava,9.41,0.0,1.28,33.9,187,0.0
5842,2022-04-04,Northern,Cocoa,21.93,0.0,14.82,24.2,136,0.0
5843,2022-04-04,Western,Maize,43.2,0.0,2.34,25.4,449,0.0
5844,2022-04-04,Western,Cassava,32.29,0.0,1.4,28.4,156,0.0
5845,2022-04-04,Western,Cocoa,24.56,0.0,16.63,28.9,453,0.0
5846,2022-04-04,Eastern,Maize,14.84,0.0,2.32,31.5,229,0.0
5847,2022-04-04,Eastern,Cassava,34.35,0.0,1.25,33.6,421,0.0
5848,2022-04-04,Eastern,Cocoa,17.8,0.0,15.18,31.5,321,0.0
5849,2022-04-05,Greater Accra,Maize,0.0,0.0,3.15,28.4,459,0.0
5850,2022-04-05,Greater Accra,Cassava,15.89,0.0,1.24,24.6,201,0.0
5851,2022-04-05,Ashanti,Maize,11.93,0.0,2.77,29.0,313,0.0
5852,2022-04-05,Ashanti,Cassava,16.62,0.0,1.52,28.5,101,0.0
5853,2022-04-05,Ashanti,Cocoa,16.44,0.0,12.35,28.7,290,0.0
5854,2022-04-05,Northern,Maize,29.14,0.0,2.91,30.6,130,0.0
5855,2022-04-05,Northern,Cassava,20.28,0.0,1.46,32.5,282,0.0
5856,2022-04-05,Northern,Cocoa,14.95,0.0,16.67,28.4,445,0.0
5857,2022-04-05,Western,Maize,31.09,0.0,2.86,26.9,230,0.0
5858,2022-04-05,Western,Cocoa,42.02,0.0,13.94,25.2,324,0.0
5859,2022-04-05,Eastern,Maize,29.62,0.0,2.94,30.9,301,0.0
5860,2022-04-05,Eastern,Cassava,35.57,0.0,1.22,30.8,211,0.0
5861,2022-04-06,Greater Accra,Maize,11.74,0.0,2.81,26.0,485,0.0
5862,2022-04-06,Greater Accra,Cassava,23.43,0.0,1.6,26.8,456,0.0
5863,2022-04-06,Greater Accra,Cocoa,21.38,0.0,16.44,24.4,482,0.0
5864,2022-04-06,Ashanti,Maize,5.91,0.0,2.65,29.5,489,0.0
5865,2022-04-06,Ashanti,Cassava,36.8,0.0,1.44,28.1,449,0.0
5866,2022-04-06,Ashanti,Cocoa,14.68,0.0,12.35,33.3,154,0.0
5867,2022-04-06,Northern,Maize,28.96,0.0,2.77,27.6,174,0.0
5868,2022-04-06,Northern,Cassava,7.15,0.0,1.32,33.4,393,0.0
5869,2022-04-06,Northern,Cocoa,9.03,0.0,14.88,28.5,378,0.0
5870,2022-04-06,Western,Maize,29.75,0.0,2.51,27.5,165,0.0
5871,2022-04-06,Western,Cassava,19.03,0.0,1.38,33.8,139,0.0
5872,2022-04-06,Eastern,Maize,21.98,0.0,2.89,30.7,266,0.0
5873,2022-04-06,Eastern,Cassava,34.4,0.0,1.3,33.3,109,0.0
5874,2022-04-07,Greater Accra,Maize,3.98,0.0,3.2,30.8,297,0.0
5875,2022-04-07,Greater Accra,Cassava,4.72,0.0,1.37,33.4,318,0.0
5876,2022-04-07,Greater Accra,Cocoa,11.43,0.0,13.74,31.9,192,0.0
5877,2022-04-07,Ashanti,Maize,4.68,0.0,2.61,27.7,174,0.0
5878,2022-04-07,Ashanti,Cocoa,36.78,0.0,16.85,27.6,227,0.0
5879,2022-04-07,Northern,Maize,14.55,0.0,2.61,31.9,183,0.0
5880,2022-04-07,Northern,Cassava,23.2,0.0,1.54,30.0,444,0.0
5881,2022-04-07,Northern,Cocoa,7.23,0.0,12.57,33.6,296,0.0
5882,2022-04-07,Western,Maize,15.52,0.0,2.81,29.4,436,0.0
5883,2022-04-07,Western,Cassava,44.95,0.0,1.55,30.0,386,0.0
5884,2022-04-07,Western,Cocoa,9.83,0.0,13.97,29.3,303,0.0
5885,2022-04-07,Eastern,Cassava,30.06,0.0,1.19,30.8,468,0.0
5886,2022-04-07,Eastern,Cocoa,16.73,0.0,14.03,30.2,428,0.0
5887,2022-04-08,Greater Accra,Maize,3.37,0.0,3.19,28.9,66,0.0
5888,2022-04-08,Greater Accra,Cassava,13.65,0.0,1.21,25.4,196,0.0
5889,2022-04-08,Ashanti,Maize,8.06,0.0,2.98,32.5,173,0.0
5890,2022-04-08,Ashanti,Cocoa,15.74,0.0,12.89,26.9,343,0.0
5891,2022-04-08,Northern,Cassava,21.19,0.0,1.13,24.8,309,0.0
5892,2022-04-08,Western,Maize,12.35,0.0,3.3,27.5,377,0.0
5893,2022-04-08,Western,Cassava,48.37,0.0,1.3,26.9,136,0.0
5894,2022-04-08,Western,Cocoa,41.54,0.0,13.32,25.5,130,0.0
5895,2022-04-08,Eastern,Maize,24.86,0.0,2.32,33.9,478,0.0
5896,2022-04-08,Eastern,Cassava,0.0,0.0,1.55,30.1,53,0.0
5897,2022-04-08,Eastern,Cocoa,32.98,0.0,15.03,32.6,199,0.0
5898,2022-04-09,Greater Accra,Maize,20.8,0.0,2.3,30.8,246,0.0
5899,2022-04-09,Greater Accra,Cassava,14.18,0.0,1.17,24.2,153,0.0
5900,2022-04-09,Greater Accra,Cocoa,11.05,0.0,15.77,30.4,354,0.0
5901,2022-04-09,Ashanti,Maize,21.9,0.0,2.67,31.2,84,0.0
5902,2022-04-09,Ashanti,Cassava,35.59,0.0,1.36,26.4,390,0.0
5903,2022-04-09,Ashanti,Cocoa,28.31,0.0,16.45,27.6,158,0.0
5904,2022-04-09,Northern,Cocoa,12.7,0.0,13.0,24.9,63,0.0
5905,2022-04-09,Western,Maize,9.57,0.0,3.3,27.4,315,0.0
5906,2022-04-09,Western,Cassava,27.44,0.0,1.25,27.9,327,0.0
5907,2022-04-09,Western,Cocoa,19.98,0.0,12.12,29.2,223,0.0
5908,2022-04-09,Eastern,Maize,28.79,0.0,3.32,31.5,118,0.0
5909,2022-04-09,Eastern,Cassava,31.75,0.0,1.13,26.9,181,0.0
5910,2022-04-09,Eastern,Cocoa,0.0,0.0,15.54,30.0,477,0.0
5911,2022-04-10,Greater Accra,Maize,10.98,0.0,2.8,33.5,153,0.0
5912,2022-04-10,Greater Accra,Cassava,26.16,0.0,1.37,33.4,61,0.0
5913,2022-04-10,Ashanti,Cassava,9.31,0.0,1.32,29.4,60,0.0
5914,2022-04-10,Ashanti,Cocoa,42.34,0.0,13.65,32.9,315,0.0
5915,2022-04-10,Northern,Maize,18.89,0.0,3.25,33.5,226,0.0
5916,2022-04-10,Northern,Cassava,8.74,0.0,1.27,26.8,183,0.0
5917,2022-04-10,Northern,Cocoa,10.74,0.0,13.22,33.2,175,0.0
5918,2022-04-10,Western,Cassava,9.49,0.0,1.56,32.2,449,0.0
5919,2022-04-10,Western,Cocoa,55.67,0.0,16.47,30.7,104,0.0
5920,2022-04-10,Eastern,Maize,34.5,0.0,2.78,33.0,216,0.0
